chrX	119387157	119389419	4024.3
chr17	61993937	61994785	3922.54
chr4	3747610	3749005	66.4374
chr4	49154784	49158627	4.33194
chr17	41399224	41401457	7.59187
chr17	41465662	41466892	14.3427
chr1	231473332	231474391	43.5276
chrX	68636834	68637034	80.2763
chr14	72141224	72141505	41.3869
chr4	49124539	49127737	3.7847
chr16	33887486	33888144	3.58882
chr4	49138293	49139650	5.05443
chr12	94024	95644	19.2329
chr10	27389179	27389716	45.1926
chr20	29829109	29830433	3.08131
chr19	47364162	47364602	43.5937
chr4	1731162	1731893	55.7211
chrX	135229516	135229810	60.4174
chr1	9899	11438	10.4805
chrX	106898034	106899155	42.373
chr19	6198973	6199962	39.603
chr9	140783269	140783622	58.8693
chr2	91814362	91816211	7.63121
chr5	144112004	144112177	47.4708
chr12	20210557	20210729	10.7035
chr1	54841224	54842028	43.8908
chr1	109805834	109806733	43.929
chr14	77736111	77736321	4.01382
chr1	228752983	228773282	12.4874
chr1	161695292	161696223	49.1852
chrX	115002827	115005598	19.8289
chr3	50275281	50275886	65.1631
chr1	228290696	228292104	23.1098
chr17	30478011	30478247	41.4291
chr2	89852638	89853667	3.08308
chr15	66998333	66999581	37.0244
chr11	57079719	57080864	33.5512
chr19	17448766	17450147	15.7579
chr19	19143999	19144693	30.6239
chr1	161410866	161429456	9.52645
chr19	7515002	7516009	4.36249
chr15	84835844	84836580	31.2186
chr19	56153887	56154891	37.7171
chr5	10013	11760	6.2368
chr17	36286980	36288170	13.1855
chrY	13864201	13864707	3.56784
chr4	49137439	49138261	3.42512
chr1	228777868	228783737	11.7825
chr18	10795	11421	53.4506
chr5	178012364	178012811	2.82183
chr17	57970058	57970549	41.4761
chr9	34588435	34589550	38.1778
chr7	2030223	2030968	40.5204
chr17	28705112	28705872	36.8676
chr13	113865980	113866500	53.3552
chrX	114967885	114969122	25.2992
chr17	41381606	41382674	3.1275
chr9	140453532	140454204	42.8488
chr16	2077385	2077971	41.0301
chr5	175487523	175488761	31.5159
chrX	114970875	114973319	16.8609
chrY	59362793	59363399	5.15354
chr3	64681882	64682399	13.6767
chr21	47645087	47645617	21.407
chrY	13484815	13486057	1.5048
chr16	29827091	29827972	17.5419
chr7	1544975	1546176	31.7141
chr1	204043793	204044803	45.1076
chr1	154958281	154959166	41.3444
chrX	114988821	114989996	17.3295
chr9	140405374	140406472	24.7519
chrY	13810647	13811289	2.34955
chr22	22652025	22652836	30.7147
chr19	17443332	17446162	9.48119
chr15	75639023	75639752	18.3257
chr17	27278216	27279383	18.7836
chr15	78282350	78283716	25.6564
chr2	3522451	3523098	64.9487
chr14	103242498	103243467	35.8892
chr11	118306595	118307284	26.2491
chr18	18718420	18718585	6.77889
chr5	179105006	179106616	22.8031
chr1	161438018	161440330	9.32419
chr17	79312556	79313059	23.9045
chr15	77956188	77956799	43.2992
chr3	73159826	73160338	8.91959
chr7	139024508	139025577	5.86145
chr4	49135739	49137403	2.66313
chr1	201450250	201451378	19.0742
chr19	49379812	49380269	39.2462
chrY	13460457	13461332	1.87024
chr11	134721520	134721995	6.18
chr20	34652271	34653709	24.1515
chr9	998309	999191	11.8078
chr6	44030345	44031019	25.5695
chr12	49367633	49368289	32.8241
chr10	39106504	39107502	2.87729
chr1	226069963	226071419	15.5306
chr3	52419047	52419639	31.9815
chr2	216973699	216974355	39.938
chr7	73157027	73157576	48.6525
chr4	8271624	8272430	37.9874
