chr10	22617869	22618556	288.193
chrX	119387232	119389355	164.957
chr10	22615320	22615641	242.726
chr4	49124124	49140731	5.19581
chr10	22617481	22617701	148.287
chr16	33887495	33888065	9.13108
chr20	29828189	29830680	3.36456
chr10	22615662	22615999	52.9012
chr2	89851483	89853675	5.20321
chr10	39093660	39094574	3.27383
chrY	13467698	13469510	2.88534
chrY	13864308	13864688	4.23949
chr10	39137085	39138990	2.80399
chrY	58971945	58973691	3.05802
chr2	89849629	89851437	2.75601
chrY	13484735	13486048	2.53164
chr17	22020536	22020898	5.2638
chr16	33864438	33868753	3.45956
chrY	13851835	13852233	10.0322
chr7	100550160	100551298	4.16893
chrY	13140016	13142308	3.07055
chrY	13460271	13461353	2.82331
chr10	39084414	39088811	2.79104
chrX	61839011	61839450	1.95513
chr10	39106865	39110777	2.89637
chr10	39125280	39126146	5.14233
chr9	66834152	66835345	2.55325
chrY	13859272	13860587	2.25591
chrY	13810731	13811294	2.39705
chrY	13482893	13483594	2.84245
chrY	13808088	13809161	2.64
chr2	132996179	132997002	2.32715
chr7	61080312	61081543	3.5844
chr16	33973262	33976129	3.59976
chr3	141161174	141164879	48.0718
chrX	61728782	61731492	2.5114
chr1	121386031	121386690	3.04937
chrY	13843416	13844164	4.38176
chrX	155259738	155260420	3.78336
chrY	28784214	28784943	2.87116
chr21	11186050	11186895	4.59003
chr21	9826650	9827556	1.7416
chrY	59362931	59363407	5.65859
chr7	61079035	61080254	2.5191
chr10	22616507	22617069	38.1085
chr20	29831769	29832369	2.58405
chr2	92284067	92284732	4.21104
chr1	142535422	142541188	3.44094
chr7	61083201	61084042	2.52662
chr2	109815763	109816269	6.42184
chrY	28785436	28787692	2.21389
chr5	9959	11771	5.91499
chr3	75718030	75718811	21.757
chr2	91595915	91598199	1.63383
chrY	13855322	13855806	3.5092
chrX	61732330	61734843	2.55238
chr5	49405670	49405993	1.52065
chr16	33898655	33900859	3.22889
chr2	90371582	90374329	1.91753
chr17	61993971	61994782	39.8697
chrY	13851241	13851798	2.66114
chrY	13861372	13861734	2.00364
chr1	121359332	121360570	2.48243
chr10	39077681	39083563	2.58045
chr5	49431182	49432746	1.76372
chr10	39139357	39141687	1.9393
chr4	191043188	191044268	4.60095
chrY	13488127	13490061	8.66503
chrY	13800954	13801618	2.22515
chr7	56437936	56440736	8.11901
chr14	72141195	72141499	10.7908
chr1	142541205	142542959	3.52675
chr16	33888399	33888719	2.06653
chr8	46868401	46868804	1.24612
chrY	58996315	58997388	2.04912
chr2	89855231	89856017	2.90094
chrY	13137089	13138949	2.69696
