chrX	119387162	119389431	1919.88
chr17	61993944	61994772	2079.49
chr4	3747883	3748883	76.2181
chr4	49153766	49158625	4.11296
chr1	231473146	231474295	43.3981
chrX	68636741	68637042	129.782
chr4	49137514	49139673	5.38665
chr16	33887513	33888199	4.24298
chr11	51569462	51570350	2.67205
chr1	9897	11370	14.4587
chrX	135229563	135229741	47.5355
chr5	144112002	144112177	50.3587
chr4	49140701	49142141	3.06004
chr19	47364200	47364377	48.2004
chr12	94502	95106	74.4476
chr20	29829244	29829937	3.28457
chr10	27389211	27389859	43.9043
chr14	77736107	77736281	5.11667
chr18	10827	11409	44.5713
chr7	102212348	102213335	8.43927
chrY	58971977	58973561	2.42079
chr17	25263099	25268036	2.42456
chr2	3522357	3523221	60.5818
chr7	100550567	100551431	4.71983
chr5	109088098	109088359	36.972
chrY	59362863	59363450	6.64931
chr4	49113357	49117719	2.42674
chr5	9921	11789	6.62453
chrY	13484572	13486037	2.34302
chr19	6199317	6199989	38.7326
chr14	72141248	72141506	11.318
chrY	13864327	13864702	2.64086
chr4	49131460	49133309	3.6993
chr12	20210559	20210724	6.45543
chr17	50772022	50772184	28.3892
chr4	49126363	49129879	2.36409
chr21	30257309	30257869	15.2793
chr15	89858039	89858208	11.0916
chrY	13460105	13461512	2.0997
chrY	13851827	13852177	5.88191
chr19	7515070	7516011	3.13939
chr16	33864623	33868770	2.40311
chr5	132319470	132319774	18.486
chrY	13808063	13808903	2.4132
chr18	18718414	18718582	5.72186
chr14	36086823	36086984	5.72186
chr2	89864900	89865937	1.83622
chr2	156514978	156515146	5.72186
chr10	42404216	42404787	2.46182
chr1	25034291	25034453	16.2853
chr19	29760802	29760965	11.8839
chr17	41399707	41401283	2.031
chr12	133841400	133841923	3.78755
chr4	49135853	49137361	2.43237
chr5	178012425	178012812	2.03566
chrY	13140016	13141534	3.3803
chr16	33973298	33975995	3.68233
chr2	92283806	92284716	2.85693
chr2	89851542	89852571	3.43862
chr17	41465695	41466869	3.20676
chr12	8068484	8068647	14.5247
chr2	27357365	27357746	12.324
chr10	39106921	39107495	2.23006
chr10	39085638	39086488	3.15436
chr1	121385844	121386929	3.318
chr19	19144160	19144682	12.0725
chr2	91814599	91815783	4.92485
chr1	228771189	228772106	9.57312
chrX	155259921	155260464	5.19066
chr17	22020472	22020887	3.12502
chr1	231007769	231007967	3.74122
chrY	234222	234726	4.76822
chrX	61730670	61731478	3.78523
chr19	40023288	40023837	17.6938
chr9	998447	999016	7.55579
chr1	142535522	142541734	2.87264
